<0,patient7-6,noteItem7-6,read> 0.0017423173441323012
<435,patient0-6,HR0-6,addNote> 0.0012995254601658056
<436,doctor7-0,HR6-5,addItem> 7.248132152266772E-5
<437,nurse3-2,HR3-8,addItem> 1.7757017854444737E-4
<438,nurse5-2,nursingItem5-1,read> 8.991950381593876E-4
<439,nurse3-3,nursingItem3-9,read> 0.0011512298996867658
<440,nurse3-2,HR3-9,addItem> 1.78025535343792E-4
<441,nurse3-2,HR3-3,addItem> 1.71195183353622E-4
<442,nurse9-3,nursingItem9-9,read> 8.072374066326921E-4
<443,nurse3-2,HR3-4,addItem> 1.7574875134706867E-4
<444,nurse3-2,HR3-5,addItem> 1.7620410814641333E-4
<445,nurse3-2,HR3-6,addItem> 1.7438268094903468E-4
<446,nurse3-2,HR3-0,addItem> 1.7392732414969002E-4
<447,nurse3-2,HR3-1,addItem> 1.7301661055100067E-4
<448,nurse3-2,HR3-2,addItem> 1.721058969523113E-4
<449,doctor7-1,HR6-9,addItem> 8.015131872933676E-5
<450,nurse6-0,nursingItem6-6,read> 1.7649796143432372E-4
<451,doctor7-1,HR6-8,addItem> 7.17985977154241E-5
<452,nurse6-0,nursingItem6-7,read> 1.7397581134535452E-4
<453,nurse9-2,nursingItem9-5,read> 8.164769297806831E-4
<454,nurse6-0,nursingItem6-8,read> 1.815422616122621E-4
<455,patient2-1,HR2-1,addNote> 0.0019060593494550655
<456,doctor9-1,HRitem2-4-0,read> 1.662194259900157E-4
<457,doctor5-0,HR9-7,addItem> 7.494216214295121E-4
<458,nurse6-0,nursingItem6-9,read> 1.7902011152329294E-4
<459,nurse9-0,HR9-2,addItem> 1.6882351621005603E-4
<460,nurse9-1,nursingItem9-6,read> 8.09997609943457E-4
<461,agent4-0,HR4-0,addNote> 9.052121557931731E-4
<462,doctor7-1,HR6-5,addItem> 7.346914191820664E-5
<463,agent8-1,noteItem8-3,read> 0.0013514880468406222
<464,nurse6-0,nursingItem6-2,read> 2.1054698763540788E-4
<465,nurse6-0,nursingItem6-3,read> 2.1180806267989251E-4
<466,doctor7-1,HR6-3,addItem> 7.681023032377168E-5
<467,nurse6-0,nursingItem6-4,read> 2.9962840410690015E-4
<468,nurse2-2,nursingItem2-9,read> 0.001108367522767264
<469,doctor7-1,HR6-2,addItem> 7.931604662794548E-5
<470,nurse6-0,nursingItem6-5,read> 1.6767043612293155E-4
<471,doctor2-0,HRitem2-8-2,read> 5.612358750596346E-4
<472,nurse6-0,nursingItem6-0,read> 2.0802483754643868E-4
<473,nurse6-0,nursingItem6-1,read> 2.092859125909233E-4
<474,agent6-0,noteItem6-6,read> 0.0028603488273785784
<475,nurse0-0,nursingItem0-4,read> 0.001624000634338123
<476,doctor3-1,HR1-5,addItem> 4.615857168592579E-4
<477,doctor7-1,HRitem6-2-1,read> 5.703098455158002E-4
<478,patient2-9,HR2-9,addNote> 0.0018923781339071875
<479,doctor5-1,HR5-5,addItem> 3.2296478566640446E-4
<480,nurse3-1,HR3-8,addItem> 1.7863666610327283E-4
<481,nurse3-1,HR3-9,addItem> 1.7909475777828926E-4
<482,doctor7-1,HR1-3,addItem> 4.7873904681452345E-4
<483,nurse8-0,nursingItem8-1,read> 9.21548843911271E-4
<484,patient4-4,noteItem4-4,read> 0.0052277413041269755
<485,nurse3-1,HR3-6,addItem> 1.75430024378158E-4
<486,nurse3-1,HR3-7,addItem> 1.7634620772819082E-4
<487,nurse3-1,HR3-4,addItem> 1.768042994032072E-4
<488,nurse8-2,nursingItem8-4,read> 0.0013610371248695351
<489,nurse3-1,HR3-5,addItem> 1.772623910782236E-4
<490,nurse3-1,HR3-2,addItem> 1.7313956600307595E-4
<491,nurse3-1,HR3-3,addItem> 1.7222338265304314E-4
<492,nurse3-1,HR3-0,addItem> 1.7497193270314158E-4
<493,nurse3-1,HR3-1,addItem> 1.7405574935310878E-4
<494,nurse6-1,nursingItem6-9,read> 1.8004016913881026E-4
<495,nurse6-1,nursingItem6-7,read> 1.749671265097155E-4
<496,nurse1-2,nursingItem1-7,read> 9.335493810616419E-4
<497,nurse5-1,nursingItem5-6,read> 0.0015829321569404582
<498,nurse6-1,nursingItem6-8,read> 3.182934347219843E-4
<499,doctor3-0,HR0-4,addItem> 9.224369566274165E-4
<500,nurse6-1,nursingItem6-5,read> 1.686258232233471E-4
<501,nurse3-0,nursingItem3-2,read> 6.097626848500696E-4
<502,nurse6-1,nursingItem6-6,read> 1.7750364782426287E-4
<503,nurse6-1,nursingItem6-3,read> 2.1301494622792607E-4
<504,nurse8-2,nursingItem8-1,read> 7.521276079832936E-4
<505,nurse2-0,nursingItem2-9,read> 6.44541974719921E-4
<506,nurse0-2,nursingItem0-5,read> 9.194155181197757E-4
<507,nurse6-1,nursingItem6-4,read> 1.724306051951681E-4
<508,nurse1-3,nursingItem1-7,read> 0.0016274679109116582
<509,nurse0-0,nursingItem0-9,read> 9.377746544886083E-4
<510,patient7-5,noteItem7-5,read> 0.0017707311264148666
<511,patient3-2,noteItem3-2agent3-1,read> 0.0027372965427250985
<512,nurse4-2,nursingItem4-3,read> 0.0015489969378693022
<513,nurse6-1,nursingItem6-1,read> 3.6693567308181276E-4
<514,nurse2-3,nursingItem2-4,read> 6.2137160283012E-4
<515,nurse5-1,nursingItem5-4,read> 8.927441802375694E-4
<516,nurse6-1,nursingItem6-2,read> 2.1174668557065237E-4
<517,patient4-6,noteItem4-6,read> 0.005133028696518425
<518,nurse3-0,HR3-1,addItem> 1.6989919414467632E-4
<519,nurse3-1,nursingItem3-3,read> 6.195701305993954E-4
<520,agent8-01,noteItem8-9,read> 0.0012520893861336097
<521,nurse3-0,HR3-2,addItem> 1.690048898000174E-4
<522,doctor3-1,HR3-3,addItem> 5.095126959214673E-4
<523,nurse3-0,HR3-3,addItem> 1.6811058545535852E-4
<524,nurse3-0,HR3-4,addItem> 1.72582107178653E-4
<525,patient7-1,HR7-1,addNote> 0.0015138645037492278
<526,nurse3-0,HR3-5,addItem> 1.7302925935098245E-4
<527,nurse9-0,HR9-0,addItem> 1.6694748222971512E-4
<528,nurse8-3,nursingItem8-0,read> 7.441181221923793E-4
<529,nurse3-0,HR3-6,addItem> 1.7124065066166468E-4
<530,agent3-1,noteItem3-2,read> 0.0026088983772065122
<531,nurse3-0,HR3-7,addItem> 1.7213495500632354E-4
<532,patient8-5,HR8-5,addNote> 0.0012265589772437891
<533,nurse3-0,HR3-8,addItem> 1.743707158679708E-4
<534,doctor9-1,HRitem9-1-0,read> 9.384537897373834E-4
<535,nurse9-0,HR9-4,addItem> 1.7069955019039697E-4
<536,nurse0-2,nursingItem0-7,read> 9.231941537328032E-4
<537,nurse9-0,HR9-3,addItem> 1.697615332002265E-4
<538,nurse9-0,HR9-1,addItem> 1.6788549921988553E-4
<539,nurse9-0,HR9-8,addItem> 1.6413343125920368E-4
<540,nurse5-3,HR5-4,addItem> 1.7109883472772824E-4
<541,nurse1-2,HR1-4,addItem> 1.9236439238565467E-4
<542,nurse9-0,HR9-7,addItem> 1.631954142690332E-4
<543,patient0-8,noteItem0-8agent0-1,read> 0.004400356106525367
<544,nurse9-0,HR9-6,addItem> 1.6225739727886274E-4
<545,nurse3-3,nursingItem3-2,read> 6.321392971381456E-4
<546,doctor9-1,HR1-0,addItem> 1.6448485378611094E-4
<547,doctor4-1,HR8-2,addItem> 4.300153046843602E-4
<548,patient1-0,noteItem1-0,read> 0.002215880382175056
<549,nurse3-0,HR3-0,addItem> 1.707934984893352E-4
<550,nurse5-2,HR5-2,addItem> 1.7103304275507909E-4
<551,doctor5-1,HRitem8-8-2,read> 4.1994119224219597E-4
<552,nurse9-0,HR9-5,addItem> 1.7210657567565265E-4
<553,nurse9-0,HR9-9,addItem> 1.6460243975428886E-4
<554,nurse3-0,HR3-9,addItem> 1.7481786804030027E-4
<555,nurse4-3,nursingItem4-1,read> 8.703590083725881E-4
<556,agent1-01,noteItem1-0,read> 0.0013135759925762941
<557,doctor6-1,HR9-0,addItem> 8.257258373766057E-4
<558,doctor6-1,HR9-5,addItem> 8.512428245084591E-4
<559,patient0-4,HR0-4,addNote> 0.0013177670808963093
<560,doctor5-0,HR7-1,addItem> 2.355522012961444E-4
<561,patient9-7,noteItem9-7,read> 0.003466086802607928
<562,doctor5-0,HR7-2,addItem> 2.3768095220531006E-4
<563,patient7-0,noteItem7-0,read> 0.002007512645436244
<564,nurse1-0,nursingItem1-0,read> 0.0016459850898065723
<565,nurse7-3,HR7-9,addItem> 1.6068029852318974E-4
<566,nurse4-1,nursingItem4-8,read> 0.001597904999042931
<567,patient5-3,HR5-3,addNote> 0.0017008411162368951
<568,nurse1-3,nursingItem1-0,read> 9.120705269997911E-4
<569,nurse4-1,nursingItem4-4,read> 8.919517915926066E-4
<570,nurse8-2,nursingItem8-7,read> 7.441135635778142E-4
<571,nurse7-3,HR7-4,addItem> 1.5926235741598667E-4
<572,nurse7-3,HR7-5,addItem> 1.5878971038025234E-4
<573,nurse7-3,HR7-6,addItem> 1.6020765148745542E-4
<574,nurse7-3,HR7-7,addItem> 1.5973500445172102E-4
<575,nurse7-3,HR7-0,addItem> 1.5737176927304927E-4
<576,nurse3-1,nursingItem3-0,read> 6.234028524314391E-4
<577,nurse7-3,HR7-1,addItem> 1.5689912223731495E-4
<578,nurse7-3,HR7-2,addItem> 1.5831706334451802E-4
<579,doctor5-0,HR7-6,addItem> 2.4051928675086423E-4
<580,nurse7-3,HR7-3,addItem> 1.5784441630878364E-4
<581,doctor4-1,HR4-1,addItem> 2.569406425654454E-4
<582,doctor5-0,HR7-9,addItem> 2.4122887038725268E-4
<583,patient0-3,HR0-3,addNote> 0.001308646270531057
<584,doctor3-0,HRitem0-4-0,read> 6.143834163028913E-4
<585,nurse8-3,nursingItem8-4,read> 7.362134845364627E-4
<586,agent1-1,HR1-4,addNote> 0.0012213463958038859
<587,doctor6-0,HR2-5,addItem> 3.882107872835816E-4
<588,patient0-1,HR0-1,addNote> 0.0012630422187047971
<589,nurse1-2,nursingItem1-8,read> 0.0016295749213009398
<590,agent1-01,HR1-0,addNote> 0.0014948147009350343
<591,patient6-6,noteItem6-6agent6-0,read> 3.6637060048676836E-4
<592,patient8-3,HR8-3,addNote> 0.0012083173565132848
<593,nurse4-0,nursingItem4-0,read> 0.001541149591505039
<594,patient4-0,noteItem4-0,read> 0.0051803850003227
<595,nurse7-0,HR7-9,addItem> 1.5373196128975453E-4
<596,agent3-0,noteItem3-7agent3-0,read> 7.163564510225745E-4
<597,patient0-7,HR0-7,addNote> 0.0013496899171746913
<598,patient2-7,noteItem2-7,read> 0.0019222712985885488
<599,nurse5-3,nursingItem5-1,read> 9.043777184946003E-4
<600,doctor6-0,HRitem2-9-0,read> 4.458668221169554E-4
<601,nurse5-0,HR5-9,addItem> 1.6951356671229375E-4
<602,nurse8-0,nursingItem8-8,read> 9.0331308318949E-4
<603,nurse5-0,HR5-5,addItem> 1.6770522107340273E-4
<604,nurse7-0,HR7-0,addItem> 1.5056650357475528E-4
<605,nurse5-0,HR5-6,addItem> 1.722260851706303E-4
<606,nurse5-0,HR5-7,addItem> 1.7132191235118475E-4
<607,nurse5-0,HR5-8,addItem> 1.704177395317393E-4
<608,nurse5-0,HR5-1,addItem> 1.758427764484123E-4
<609,nurse5-0,HR5-2,addItem> 1.69061480302571E-4
<610,nurse4-1,nursingItem4-0,read> 8.842731248867218E-4
<611,nurse5-0,HR5-3,addItem> 1.6860939389284825E-4
<612,nurse5-0,HR5-4,addItem> 1.681573074831255E-4
<613,nurse7-0,HR7-8,addItem> 1.541841695347544E-4
<614,nurse7-0,HR7-7,addItem> 1.5282754479975473E-4
<615,nurse7-0,HR7-6,addItem> 1.5327975304475465E-4
<616,patient8-0,HR8-0,addNote> 0.0012356797876090409
<617,nurse5-0,HR5-0,addItem> 1.7539069003868956E-4
<618,nurse1-2,nursingItem1-1,read> 9.373189708455261E-4
<619,nurse7-0,HR7-5,addItem> 1.5192312830975498E-4
<620,nurse7-0,HR7-4,addItem> 1.5237533655475485E-4
<621,agent9-0,noteItem9-5,read> 0.0024390692885006195
<622,agent5-11,HR5-7,addNote> 0.0010914324025598798
<623,agent3-01,noteItem3-7,read> 0.0027024892964682833
<624,nurse7-0,HR7-3,addItem> 1.5101871181975518E-4
<625,nurse7-0,HR7-2,addItem> 1.514709200647551E-4
<626,nurse5-1,HR5-0,addItem> 1.7641337627798218E-4
<627,nurse7-0,HR7-1,addItem> 1.5011429532975538E-4
<628,doctor5-0,HR5-8,addItem> 3.948664712270401E-4
<629,doctor6-0,HR2-1,addItem> 3.9578640179302845E-4
<630,doctor6-0,HR2-0,addItem> 3.948394499793476E-4
<631,doctor6-1,HR6-8,addItem> 6.576510210908596E-5
<632,nurse9-3,nursingItem9-4,read> 7.872735266721747E-4
<633,agent7-01,noteItem7-0agent7-0,read> 3.3855612794502095E-4
<634,nurse4-0,nursingItem4-7,read> 9.270918613168584E-4
<635,doctor6-1,HR6-9,addItem> 7.341591379409837E-5
<636,nurse5-3,nursingItem5-6,read> 9.184894105380175E-4
<637,doctor6-0,HR2-6,addItem> 3.872638354699007E-4
<638,doctor6-0,HR2-3,addItem> 3.9862725723407104E-4
<639,doctor6-0,HR2-4,addItem> 4.0052116086143277E-4
<640,patient8-3,noteItem8-3agent8-1,read> 0.004016573130263767
<641,nurse4-2,HR4-4,addItem> 1.314088685542618E-4
<642,nurse4-2,HR4-3,addItem> 1.3050247026562771E-4
<643,nurse4-2,HR4-6,addItem> 1.2959607197699364E-4
<644,nurse4-2,HR4-5,addItem> 1.2868967368835957E-4
<645,nurse4-2,HR4-8,addItem> 1.2778327539972548E-4
<646,nurse4-2,HR4-7,addItem> 1.268768771110914E-4
<647,nurse7-1,HR7-1,addItem> 1.4954889308745875E-4
<648,agent1-0,noteItem1-0agent1-0,read> 0.001468709671938656
<649,nurse7-1,HR7-0,addItem> 1.4999939809989745E-4
<650,nurse5-2,HR5-9,addItem> 1.7149040130952166E-4
<651,nurse4-2,HR4-9,addItem> 1.2597047882245734E-4
<652,nurse7-1,HR7-3,addItem> 1.5044990311233614E-4
<653,nurse7-1,HR7-2,addItem> 1.5090040812477487E-4
<654,nurse7-1,HR7-5,addItem> 1.5135091313721354E-4
<655,doctor6-1,HR6-5,addItem> 6.729526444608844E-5
<656,nurse7-1,HR7-4,addItem> 1.5180141814965218E-4
<657,nurse7-1,HR7-7,addItem> 1.5225192316209088E-4
<658,nurse4-2,HR4-0,addItem> 1.33674864275847E-4
<659,doctor9-1,HR9-6,addItem> 3.592830385466049E-4
<660,agent9-1,HR9-2,addNote> 0.001536615161588661
<661,doctor6-1,HR6-3,addItem> 7.03555891200934E-5
<662,nurse7-1,HR7-6,addItem> 1.5270242817452958E-4
<663,nurse5-1,HR5-1,addItem> 1.7686809876006485E-4
<664,doctor6-1,HR6-2,addItem> 7.265083262559714E-5
<665,nurse9-3,nursingItem9-5,read> 8.009986941450303E-4
<666,patient9-8,noteItem9-8,read> 0.003437673020325363
<667,nurse7-1,HR7-9,addItem> 1.5315293318696828E-4
<668,nurse3-0,nursingItem3-3,read> 6.047744259880665E-4
<669,nurse8-1,nursingItem8-5,read> 0.001536617142883251
<670,nurse4-2,HR4-2,addItem> 1.3186206769857884E-4
<671,nurse9-0,nursingItem9-1,read> 0.001426894455059161
<672,nurse7-1,HR7-8,addItem> 1.5360343819940695E-4
<673,doctor7-0,HR7-8,addItem> 4.2679476218866194E-4
<674,nurse4-2,HR4-1,addItem> 1.3276846598721294E-4
<675,doctor6-0,HR6-8,addItem> 6.600644193333948E-5
<676,patient7-8,HR7-8,addNote> 0.0015549081503928623
<677,agent0-11,noteItem0-8agent0-1,read> 0.0024858913159539783
<678,doctor0-1,HR0-8,addItem> 4.664310505845822E-4
<679,doctor6-0,HR6-9,addItem> 7.368532999150791E-5
<680,nurse8-3,nursingItem8-3,read> 0.0013570632712395173
<681,patient0-5,HR0-5,addNote> 0.001290404649800553
<682,agent0-0,noteItem0-6,read> 0.0010349242358349625
<683,nurse9-1,nursingItem9-3,read> 0.0013831084702988442
<684,nurse4-3,HR4-7,addItem> 1.2608141079691528E-4
<685,nurse4-3,HR4-6,addItem> 1.2878355741914417E-4
<686,nurse4-3,HR4-5,addItem> 1.278828418784012E-4
<687,doctor3-1,HR7-6,addItem> 3.2621499461934307E-4
<688,nurse4-3,HR4-4,addItem> 1.3058498850063006E-4
<689,nurse7-2,HR7-2,addItem> 1.503298961847946E-4
<690,nurse7-2,HR7-1,addItem> 1.4898349084516214E-4
<691,nurse7-2,HR7-0,addItem> 1.494322926250396E-4
<692,patient8-1,noteItem8-1,read> 0.0024431906404355783
<693,nurse3-0,nursingItem3-6,read> 0.001064158795596474
<694,nurse4-3,HR4-9,addItem> 1.2518069525617234E-4
<695,nurse4-3,HR4-8,addItem> 1.269821263376582E-4
<696,nurse0-1,nursingItem0-9,read> 9.438053596621687E-4
<697,nurse7-2,HR7-6,addItem> 1.5212510330430453E-4
<698,doctor6-0,HR6-3,addItem> 7.061377476824054E-5
<699,doctor1-1,HR1-3,addItem> 2.5827770424783535E-4
<700,nurse7-2,HR7-4,addItem> 1.5122749974454954E-4
<701,doctor3-0,HR0-9,addItem> 9.320138075109309E-4
<702,patient8-8,noteItem8-8,read> 0.002518960726522419
<703,patient6-8,HR6-8,addNote> 3.92004828823228E-4
<704,nurse7-2,HR7-3,addItem> 1.498810944049171E-4
<705,nurse9-1,nursingItem9-1,read> 7.986594281180544E-4
<706,doctor6-0,HR6-5,addItem> 6.754221954497317E-5
<707,patient8-7,noteItem8-7,read> 0.0025000182050007092
<708,nurse4-3,HR4-3,addItem> 1.296842729598871E-4
<709,nurse7-2,HR7-9,addItem> 1.5257390508418198E-4
<710,doctor6-1,HRitem5-6-1,read> 8.153070478322763E-4
<711,agent1-11,HR1-4,addNote> 0.0013098874991244232
<712,nurse4-3,HR4-2,addItem> 1.3103534627100156E-4
<713,nurse1-2,nursingItem1-5,read> 9.285232613497964E-4
<714,nurse7-2,HR7-8,addItem> 1.5302270686405947E-4
<715,patient1-8,HR1-8,addNote> 0.0018558948924461793
<716,nurse4-3,HR4-1,addItem> 1.319360618117445E-4
<717,doctor6-0,HR6-2,addItem> 7.291744118569107E-5
<718,agent9-11,noteItem9-2,read> 9.438136815888177E-4
<719,nurse1-1,nursingItem1-6,read> 9.389162670199206E-4
<720,patient5-6,HR5-6,addNote> 0.0017373243576979031
<721,agent6-1,noteItem6-2agent6-1,read> 0.0027474482669808927
<722,doctor6-0,HR1-2,addItem> 2.2084921991587413E-4
<723,nurse7-2,HR7-7,addItem> 1.51676301524427E-4
<724,nurse4-3,HR4-0,addItem> 1.3283677735248745E-4
<725,nurse6-0,HR6-6,addItem> 4.067697847270055E-5
<726,nurse5-3,HR5-1,addItem> 1.7891874338336994E-4
<727,patient3-3,HR3-3,addNote> 0.0017145223317847726
<728,nurse4-0,HR4-0,addItem> 1.3618912504592562E-4
<729,nurse1-2,nursingItem1-3,read> 9.423450905573715E-4
<730,nurse6-0,HR6-5,addItem> 3.977262693648488E-5
<731,nurse5-3,HR5-0,addItem> 1.7845874875656748E-4
<732,nurse5-3,HR5-3,addItem> 1.7155882935453073E-4
<733,nurse6-0,HR6-8,addItem> 3.886827540026922E-5
<734,nurse5-3,HR5-2,addItem> 1.7201882398133316E-4
<735,nurse6-0,HR6-7,addItem> 3.796392386405355E-5
<736,nurse9-1,nursingItem9-0,read> 0.0014668053002976863
<737,nurse4-2,nursingItem4-9,read> 9.074484609757333E-4
<738,nurse0-3,nursingItem0-3,read> 9.228696943411308E-4
<739,nurse4-0,nursingItem4-2,read> 0.0015634541143272796
<740,nurse6-0,HR6-2,addItem> 4.2937857313239726E-5
<741,nurse0-2,nursingItem0-9,read> 9.257132441414879E-4
<742,nurse6-0,HR6-1,addItem> 4.2485681545131886E-5
<743,agent5-1,noteItem5-7,read> 0.002755198313153906
<744,doctor7-1,HRitem1-3-0,read> 8.969727819377683E-4
<745,patient2-5,HR2-5,addNote> 0.0018695761079940575
<746,nurse1-3,HR1-8,addItem> 1.8207574676322243E-4
<747,nurse6-0,HR6-4,addItem> 4.203350577702406E-5
<748,agent3-01,noteItem3-7agent3-0,read> 6.160308884819973E-4
<749,nurse1-3,nursingItem1-3,read> 0.0016428015775054082
<750,nurse5-2,nursingItem5-2,read> 9.017460968408494E-4
<751,agent7-11,HR7-8,addNote> 6.590325910621293E-4
<752,nurse6-0,HR6-3,addItem> 4.158133000891622E-5
<753,nurse5-1,nursingItem5-1,read> 0.0015586119515378926
<754,nurse5-3,HR5-9,addItem> 1.7247881860813562E-4
<755,nurse4-0,HR4-7,addItem> 1.2926327605361975E-4
<756,agent3-11,noteItem3-2agent3-1,read> 0.0015235770392463422
<757,agent7-0,noteItem7-0,read> 0.0013949095364814122
<758,nurse4-0,HR4-8,addItem> 1.301867225859272E-4
<759,patient8-8,HR8-8,addNote> 0.0011809549254175288
<760,nurse6-0,HR6-0,addItem> 3.570304502351438E-5
<761,nurse4-0,HR4-5,addItem> 1.3111016911823467E-4
<762,doctor4-1,HRitem8-4-1,read> 1.9564856905012062E-4
<763,nurse4-0,HR4-6,addItem> 1.3203361565054212E-4
<764,patient2-2,noteItem2-2,read> 0.0020264551669579548
<765,nurse5-3,HR5-5,addItem> 1.7063884010092578E-4
<766,nurse4-0,HR4-3,addItem> 1.3295706218284956E-4
<767,nurse4-0,HR4-4,addItem> 1.33880508715157E-4
<768,nurse5-3,HR5-7,addItem> 1.7431879711534543E-4
<769,doctor4-0,HR5-6,addItem> 4.3813331444974055E-4
<770,nurse5-3,HR5-6,addItem> 1.7523878636895035E-4
<771,nurse0-2,nursingItem0-1,read> 9.420873317979393E-4
<772,nurse4-0,HR4-2,addItem> 1.3434223198131073E-4
<773,nurse4-0,HR4-9,addItem> 1.2833982952131234E-4
<774,nurse6-0,HR6-9,addItem> 4.339003308134756E-5
<775,nurse6-1,HR6-9,addItem> 4.363726973708173E-5
<776,nurse4-3,nursingItem4-6,read> 9.055271433991277E-4
<777,nurse6-1,HR6-8,addItem> 3.9089747054971606E-5
<778,agent1-01,noteItem1-0agent1-0,read> 0.0016897523409400836
<779,doctor3-0,HR0-6,addItem> 9.096678221160638E-4
<780,nurse4-1,HR4-0,addItem> 1.3535103812256606E-4
<781,nurse6-1,HR6-7,addItem> 3.8180242518549585E-5
<782,nurse4-1,HR4-1,addItem> 1.3443327433814976E-4
<783,nurse6-1,HR6-6,addItem> 4.090875612781565E-5
<784,doctor4-1,HR2-2,addItem> 6.665613037583585E-4
<785,nurse6-1,HR6-5,addItem> 3.999925159139362E-5
<786,nurse6-1,HR6-4,addItem> 4.227301293244869E-5
<787,nurse6-1,HR6-3,addItem> 4.181826066423768E-5
<788,doctor6-1,HR5-9,addItem> 4.3929324915738645E-4
<789,agent0-1,noteItem0-8,read> 0.0010365321033051393
<790,nurse6-1,HR6-2,addItem> 4.318251746887072E-5
<791,patient2-9,noteItem2-9,read> 0.001865443734023418
<792,nurse2-3,nursingItem2-8,read> 6.263830851347233E-4
<793,nurse4-1,HR4-6,addItem> 1.3122110109269264E-4
<794,nurse1-1,nursingItem1-8,read> 9.440124371807118E-4
<795,agent7-1,HR7-8,addNote> 0.0013623480044485914
<796,nurse6-1,HR6-1,addItem> 4.27277652006597E-5
<797,nurse4-0,nursingItem4-8,read> 9.258041592118985E-4
<798,nurse6-1,HR6-0,addItem> 3.590648117749452E-5
<799,nurse8-3,nursingItem8-9,read> 7.283088468805463E-4
<800,nurse4-1,HR4-7,addItem> 1.2846780973944363E-4
<801,agent4-0,noteItem4-0agent4-0,read> 0.0033967752867165874
<802,nurse4-1,HR4-8,addItem> 1.2938557352385995E-4
<803,doctor3-0,HR0-1,addItem> 8.841295530933581E-4
<804,nurse4-1,HR4-9,addItem> 1.2755004595502734E-4
<805,patient0-5,noteItem0-5,read> 0.0021211677745665053
<806,doctor3-0,HR0-0,addItem> 8.968986876047109E-4
<807,agent6-1,noteItem6-2,read> 0.0030419490572632913
<808,nurse4-1,HR4-2,addItem> 1.3351551055373344E-4
<809,agent3-0,noteItem3-7,read> 0.0026175387488386317
<810,doctor7-0,HR7-3,addItem> 4.1803250873055425E-4
<811,nurse4-3,nursingItem4-8,read> 9.030151337543748E-4
<812,nurse4-1,HR4-3,addItem> 1.3213886487710894E-4
<813,nurse7-0,nursingItem7-4,read> 1.916446255867533E-4
<814,nurse4-1,HR4-4,addItem> 1.3305662866152526E-4
<815,nurse5-0,nursingItem5-9,read> 0.0015710578792806347
<816,nurse4-1,HR4-5,addItem> 1.3030333730827627E-4
<817,doctor5-1,HRitem8-3-1,read> 6.73526259454686E-5
<818,patient5-7,noteItem5-7,read> 0.005312982650974672
<819,nurse6-2,HR6-4,addItem> 4.251252008787333E-5
<820,patient5-0,HR5-0,addNote> 0.0017692471939762847
<821,nurse6-2,HR6-3,addItem> 4.2055191319559136E-5
<822,nurse6-2,HR6-6,addItem> 4.114053378293075E-5
<823,nurse6-2,HR6-5,addItem> 4.0225876246302366E-5
<824,patient3-9,noteItem3-9,read> 0.00521827004336612
<825,nurse6-2,HR6-8,addItem> 3.931121870967399E-5
<826,nurse6-2,HR6-7,addItem> 3.839656117304562E-5
<827,nurse6-2,HR6-9,addItem> 4.38845063928159E-5
<828,nurse5-1,HR5-3,addItem> 1.6959253904674242E-4
<829,nurse5-1,HR5-2,addItem> 1.7004726152882504E-4
<830,agent3-11,noteItem3-2,read> 0.002577402622149693
<831,nurse5-1,HR5-5,addItem> 1.6868309408257708E-4
<832,nurse5-1,HR5-4,addItem> 1.6913781656465975E-4
<833,nurse5-1,HR5-7,addItem> 1.723208739392383E-4
<834,nurse2-0,nursingItem2-4,read> 0.0011056736917267808
<835,nurse6-2,HR6-0,addItem> 3.610991733147466E-5
<836,nurse5-1,HR5-6,addItem> 1.7323031890340362E-4
<837,nurse5-1,HR5-9,addItem> 1.7050198401090768E-4
<838,nurse6-2,HR6-2,addItem> 4.342717762450171E-5
<839,nurse5-1,HR5-8,addItem> 1.7141142897507302E-4
<840,nurse6-2,HR6-1,addItem> 4.296984885618752E-5
<841,nurse5-0,nursingItem5-6,read> 9.026987616462466E-4
<842,nurse1-3,nursingItem1-2,read> 9.295393577055956E-4
<843,doctor7-0,HRitem6-8-0,read> 3.253126431993243E-4
<844,patient0-9,noteItem0-9,read> 0.002083282731523085
<845,nurse6-3,HR6-7,addItem> 3.861287982754164E-5
<846,nurse6-3,HR6-6,addItem> 4.1372311438045854E-5
<847,nurse6-3,HR6-5,addItem> 4.045250090121112E-5
<848,patient0-0,HR0-0,addNote> 0.0012812838394353012
<849,nurse6-3,HR6-4,addItem> 4.275202724329797E-5
<850,nurse5-2,HR5-1,addItem> 1.7789342107171738E-4
<851,nurse6-3,HR6-9,addItem> 4.413174304855008E-5
<852,doctor7-1,HR1-9,addItem> 4.5401301563795406E-4
<853,nurse5-2,HR5-0,addItem> 1.7743606251727483E-4
<854,nurse6-3,HR6-8,addItem> 3.9532690364376384E-5
<855,nurse5-2,HR5-6,addItem> 1.7423455263617697E-4
<856,nurse0-1,nursingItem0-5,read> 9.373845510471983E-4
<857,nurse5-2,HR5-5,addItem> 1.6966096709175143E-4
<858,nurse5-2,HR5-3,addItem> 1.7057568420063656E-4
<859,nurse6-3,HR6-3,addItem> 4.2292121974880596E-5
<860,nurse6-3,HR6-2,addItem> 4.3671837780132705E-5
<861,patient2-3,HR2-3,addNote> 0.0019197405650029436
<862,nurse5-2,HR5-8,addItem> 1.724051184184068E-4
<863,nurse6-3,HR6-1,addItem> 4.321193251171534E-5
<864,nurse5-2,HR5-7,addItem> 1.7331983552729184E-4
<865,nurse6-3,HR6-0,addItem> 3.6313353485454804E-5
