<0,patient6-2,noteItem6-2,read> 0.0031101023035816962
<432,patient5-2,HR5-2,addNote> 9.931750422468323E-4
<433,nurse9-3,HR9-8,addItem> 9.116475019154653E-5
<434,patient6-2,HR6-2,addNote> 2.528707319048744E-4
<435,nurse9-3,HR9-9,addItem> 9.142599843090142E-5
<436,doctor0-0,HRitem2-8-3,read> 3.276618784531019E-4
<437,agent5-0,HR5-3,addNote> 6.400306876154305E-4
<438,agent4-11,noteItem4-7,read> 0.0014797484662105607
<439,nurse9-3,HR9-0,addItem> 9.273223962767581E-5
<440,doctor6-0,HR6-3,addItem> 5.5845893498619925E-5
<441,nurse9-3,HR9-1,addItem> 9.325473610638559E-5
<442,nurse9-3,HR9-2,addItem> 9.377723258509534E-5
<443,patient4-5,noteItem4-5,read> 0.003049332041710216
<444,patient3-2,noteItem3-2,read> 0.0030161846261439543
<445,patient6-9,HR6-9,addNote> 2.5553369704998935E-4
<446,nurse9-3,HR9-3,addItem> 9.42997290638051E-5
<447,patient3-1,noteItem3-1,read> 0.0030217091954049978
<448,doctor7-0,HR6-1,addItem> 6.123309789254624E-5
<449,agent5-11,noteItem5-0,read> 0.0015700187587233067
<450,doctor7-0,HR6-3,addItem> 5.99296882699998E-5
<451,doctor7-0,HR6-6,addItem> 5.862627864745336E-5
<452,nurse5-0,nursingItem5-2,read> 5.194577585652811E-4
<453,patient0-7,noteItem0-7,read> 0.001220699616304769
<454,doctor3-1,HR6-0,addItem> 5.543683169283584E-5
<455,nurse3-2,HR3-7,addItem> 1.0209347238223427E-4
<456,agent2-0,HR2-1,addNote> 6.472239787412342E-4
<457,nurse3-2,HR3-8,addItem> 1.0342295872904579E-4
<458,agent1-1,HR1-2,addNote> 7.081717341108022E-4
<459,nurse3-2,HR3-9,addItem> 1.0368885599840809E-4
<460,nurse3-2,HR3-3,addItem> 9.970039695797354E-5
<461,nurse2-3,nursingItem2-9,read> 3.674415645587119E-4
<462,nurse3-2,HR3-4,addItem> 1.0235936965159659E-4
<463,nurse4-3,nursingItem4-5,read> 8.959921651471302E-4
<464,nurse3-2,HR3-5,addItem> 1.0262526692095887E-4
<465,nurse3-2,HR3-6,addItem> 1.0156167784350966E-4
<466,nurse3-2,HR3-0,addItem> 1.0129578057414736E-4
<467,nurse3-2,HR3-1,addItem> 1.0076398603542274E-4
<468,patient3-5,HR3-5,addNote> 0.001027793589133327
<469,nurse3-2,HR3-2,addItem> 1.0023219149669815E-4
<470,patient5-5,HR5-5,addNote> 9.851861468114875E-4
<471,patient7-8,HR7-8,addNote> 9.026342273129238E-4
<472,agent8-01,noteItem8-8agent8-0,read> 6.868391269732493E-4
<473,agent3-11,HR3-0,addNote> 6.554066747805345E-4
<474,nurse6-0,nursingItem6-6,read> 1.0197952124392837E-4
<475,nurse6-0,nursingItem6-7,read> 1.7571968225251578E-4
<476,nurse6-0,nursingItem6-8,read> 1.8341777602932214E-4
<477,patient1-5,HR1-5,addNote> 0.00113697516008304
<478,nurse6-0,nursingItem6-2,read> 1.2179443271801098E-4
<479,doctor4-0,HRitem5-8-3,read> 1.691005853754607E-4
<480,nurse6-0,nursingItem6-3,read> 1.2252831832816217E-4
<481,nurse6-0,nursingItem6-5,read> 9.68423219728699E-5
<482,nurse9-1,nursingItem9-1,read> 4.6551488897079914E-4
<483,patient6-0,HR6-0,addNote> 2.1026328958303513E-4
<484,nurse6-0,nursingItem6-0,read> 1.2032666149770859E-4
<485,nurse6-0,nursingItem6-1,read> 1.2106054710785979E-4
<486,patient5-7,noteItem5-7,read> 0.0031156268728427393
<487,nurse3-1,HR3-8,addItem> 1.0404411764033135E-4
<488,nurse3-1,HR3-9,addItem> 1.0431161189029041E-4
<489,nurse3-1,HR3-6,addItem> 1.0217165789061783E-4
<490,nurse3-1,HR3-7,addItem> 1.0270664639053596E-4
<491,nurse8-0,nursingItem8-5,read> 5.338485307497059E-4
<492,nurse4-3,nursingItem4-2,read> 5.130859020078109E-4
<493,nurse3-1,HR3-4,addItem> 1.0297414064049505E-4
<494,nurse3-1,HR3-5,addItem> 1.0324163489045412E-4
<495,nurse3-1,HR3-2,addItem> 1.0083418664082246E-4
<496,nurse3-1,HR3-3,addItem> 1.002991981409043E-4
<497,agent3-1,noteItem3-0agent3-1,read> 0.0016257241316271066
<498,patient1-4,HR1-4,addNote> 0.001134312194937925
<499,nurse0-1,nursingItem0-4,read> 9.489480961743983E-4
<500,nurse3-1,HR3-0,addItem> 1.0190416364065875E-4
<501,nurse3-1,HR3-1,addItem> 1.013691751407406E-4
<502,nurse5-0,nursingItem5-7,read> 5.24593942629725E-4
<503,nurse6-1,nursingItem6-9,read> 1.8144118803229109E-4
<504,nurse6-1,nursingItem6-7,read> 1.0108446654797707E-4
<505,nurse6-1,nursingItem6-8,read> 1.0551287031521431E-4
<506,patient6-3,HR6-3,addNote> 2.448818364695295E-4
<507,patient1-0,HR1-0,addNote> 0.001139638125228155
<508,patient8-1,noteItem8-1,read> 0.001425108678963384
<509,nurse6-1,nursingItem6-5,read> 9.739413007527941E-5
<510,nurse9-2,nursingItem9-7,read> 4.7441052572393626E-4
<511,agent2-11,HR2-4,addNote> 7.919189296574728E-4
<512,nurse3-1,nursingItem3-3,read> 3.620472798903364E-4
<513,nurse6-1,nursingItem6-6,read> 1.7886679340457906E-4
<514,nurse6-1,nursingItem6-3,read> 1.232264853841631E-4
<515,nurse6-1,nursingItem6-1,read> 1.2175035079508405E-4
<516,nurse6-1,nursingItem6-2,read> 1.2248841808962357E-4
<517,patient8-7,noteItem8-7,read> 0.001458256094529646
<518,nurse6-1,nursingItem6-0,read> 1.2101228350054453E-4
<519,nurse3-0,HR3-1,addItem> 9.894841871946919E-5
<520,nurse4-2,nursingItem4-7,read> 5.295628751082915E-4
<521,patient5-4,noteItem5-4,read> 0.0031708725654531764
<522,nurse1-0,nursingItem1-3,read> 9.831542073082727E-4
<523,patient7-7,noteItem7-7,read> 0.0010604871077345033
<524,nurse3-0,HR3-3,addItem> 9.790399340918122E-5
<525,agent8-0,noteItem8-8,read> 7.570475052894839E-4
<526,nurse1-3,nursingItem1-2,read> 5.409476316836786E-4
<527,nurse3-0,HR3-4,addItem> 1.0051505668490115E-4
<528,agent4-1,noteItem4-7agent4-1,read> 0.001575731269806424
<529,nurse3-0,HR3-5,addItem> 1.0077616301247313E-4
<530,nurse9-0,HR9-0,addItem> 9.721205796717706E-5
<531,nurse3-0,HR3-6,addItem> 9.973173770218517E-5
<532,agent8-11,noteItem8-4agent8-1,read> 1.816770490956302E-4
<533,patient0-9,noteItem0-9agent0-0,read> 0.002283519301984352
<534,nurse7-2,nursingItem7-5,read> 1.9796540938332144E-4
<535,doctor1-1,HRitem6-9-1,read> 3.4049779265462525E-4
<536,nurse3-0,HR3-7,addItem> 1.0025395035732915E-4
<537,nurse3-0,HR3-8,addItem> 1.0155948199518912E-4
<538,nurse7-1,HR7-7,addItem> 8.837859581012872E-5
<539,nurse9-0,HR9-4,addItem> 9.940300938514843E-5
<540,nurse9-0,HR9-3,addItem> 9.885527153065559E-5
<541,doctor9-1,HR9-4,addItem> 5.6151308271490805E-5
<542,nurse9-0,HR9-2,addItem> 9.830753367616276E-5
<543,nurse9-0,HR9-1,addItem> 9.775979582166993E-5
<544,nurse9-0,HR9-8,addItem> 9.556884440369855E-5
<545,nurse9-0,HR9-7,addItem> 9.502110654920573E-5
<546,doctor1-0,HR2-3,addItem> 3.7590356112320944E-4
<547,nurse3-2,nursingItem3-5,read> 3.613639005012232E-4
<548,nurse9-0,HR9-6,addItem> 9.419949976746646E-5
<549,patient5-1,HR5-1,addNote> 0.0010331195194235566
<550,nurse5-1,nursingItem5-4,read> 5.202726099243874E-4
<551,patient9-9,HR9-9,addNote> 9.319268439091883E-4
<552,patient9-6,noteItem9-6,read> 0.0019775656050677486
<553,doctor5-0,HRitem6-9-2,read> 3.382326313249447E-4
<554,nurse3-0,HR3-0,addItem> 9.947063137461318E-5
<555,nurse1-0,nursingItem1-6,read> 5.614259771024474E-4
<556,nurse9-0,HR9-5,addItem> 1.002246161668877E-4
<557,nurse9-0,HR9-9,addItem> 9.584271333094498E-5
<558,nurse3-0,HR3-9,addItem> 1.018205883227611E-4
<559,agent1-01,noteItem1-4,read> 5.796234363761675E-4
<560,patient4-9,noteItem4-9,read> 0.002977512641316649
<561,doctor0-1,HRitem8-6-1,read> 7.387663681157939E-5
<562,doctor1-1,HRitem6-5-1,read> 1.0416596059128378E-4
<563,nurse0-1,nursingItem0-5,read> 9.463551942209416E-4
<564,nurse7-3,HR7-8,addItem> 9.355032608005092E-5
<565,nurse7-3,HR7-9,addItem> 9.327433249358242E-5
<566,doctor8-0,HRitem8-6-1,read> 1.207893972794666E-4
<567,nurse7-3,HR7-4,addItem> 9.244635173417693E-5
<568,nurse7-3,HR7-5,addItem> 9.217035814770844E-5
<569,nurse7-3,HR7-6,addItem> 9.299833890711393E-5
<570,doctor1-1,HRitem6-0-2,read> 1.9250725244882673E-4
<571,nurse3-0,nursingItem3-9,read> 3.7589907494501077E-4
<572,doctor1-0,HR9-6,addItem> 8.257022330130373E-5
<573,patient9-3,noteItem9-3,read> 0.0019665164665456617
<574,nurse7-3,HR7-7,addItem> 9.272234532064543E-5
<575,nurse9-2,nursingItem9-6,read> 8.30247852156496E-4
<576,nurse7-3,HR7-0,addItem> 9.134237738830296E-5
<577,nurse7-3,HR7-1,addItem> 9.106638380183444E-5
<578,nurse7-3,HR7-2,addItem> 9.189436456123995E-5
<579,agent2-01,HR2-1,addNote> 7.962251824802233E-4
<580,nurse2-0,nursingItem2-0,read> 3.706002272538939E-4
<581,nurse7-3,HR7-3,addItem> 9.161837097477144E-5
<582,patient8-2,noteItem8-2,read> 0.0014914035100959077
<583,patient0-3,HR0-3,addNote> 7.64160039766946E-4
<584,doctor2-0,HRitem0-6-2,read> 3.9561671834351965E-4
<585,doctor0-0,HR2-3,addItem> 4.069305217238552E-4
<586,patient6-5,noteItem6-5,read> 0.0031874462732363073
<587,nurse2-0,nursingItem2-5,read> 6.462903475177717E-4
<588,doctor0-0,HR2-4,addItem> 4.0886847837062025E-4
<589,doctor0-0,HR2-0,addItem> 4.030546084303251E-4
<590,doctor0-0,HR2-9,addItem> 4.0111665178356004E-4
<591,doctor0-0,HR2-8,addItem> 3.9724073849002996E-4
<592,doctor0-0,HR2-7,addItem> 3.9820971681341246E-4
<593,doctor0-0,HR2-6,addItem> 3.953027818432648E-4
<594,doctor0-0,HR2-5,addItem> 3.962717601666473E-4
<595,patient4-6,noteItem4-6,read> 0.0030106600568829108
<596,patient0-1,HR0-1,addNote> 7.375303883157964E-4
<597,agent1-01,HR1-4,addNote> 8.667651108428233E-4
<598,doctor9-0,HR8-1,addItem> 1.3912067971634932E-4
<599,doctor9-0,HR8-2,addItem> 1.3811240663370026E-4
<600,agent0-1,noteItem0-8agent0-1,read> 0.0017181927731597854
<601,nurse9-1,nursingItem9-3,read> 4.611160344520121E-4
<602,patient0-8,HR0-8,addNote> 7.828007957827507E-4
<603,doctor5-1,HRitem5-8-2,read> 8.365294265868682E-5
<604,doctor4-1,HR4-5,addItem> 1.0225714169993489E-4
<605,doctor2-1,HRitem9-6-1,read> 3.237035124123426E-5
<606,agent4-11,noteItem4-7agent4-1,read> 0.0012644462567151097
<607,nurse7-0,HR7-9,addItem> 8.92408478452113E-5
<608,patient0-7,HR0-7,addNote> 7.881267260729806E-4
<609,nurse5-3,HR5-9,addItem> 1.0044724409820509E-4
<610,nurse5-0,HR5-9,addItem> 9.872035738018437E-5
<611,doctor8-1,HR8-9,addItem> 1.4572300779754107E-4
<612,nurse5-0,HR5-5,addItem> 9.76644070394047E-5
<613,nurse7-0,HR7-0,addItem> 8.739243674448447E-5
<614,nurse5-0,HR5-6,addItem> 1.003042828913539E-4
<615,patient5-9,noteItem5-9,read> 0.0031045777343206528
<616,nurse5-0,HR5-7,addItem> 9.977630772096407E-5
<617,doctor5-0,HRitem5-8-2,read> 8.695775026989421E-5
<618,nurse5-0,HR5-8,addItem> 9.924833255057422E-5
<619,doctor4-0,HRitem1-4-2,read> 4.424300524902518E-4
<620,nurse4-3,HR4-2,addItem> 7.651569233960364E-5
<621,nurse5-0,HR5-1,addItem> 1.0241618357291329E-4
<622,agent9-0,noteItem9-9,read> 0.0014505207391667676
<623,nurse5-0,HR5-2,addItem> 9.845636979498946E-5
<624,nurse5-0,HR5-4,addItem> 9.792839462459961E-5
<625,nurse7-0,HR7-8,addItem> 8.950490657388657E-5
<626,nurse0-2,nursingItem0-7,read> 5.372550251972741E-4
<627,nurse7-0,HR7-7,addItem> 8.871273038786077E-5
<628,nurse7-0,HR7-6,addItem> 8.897678911653604E-5
<629,patient2-9,HR2-9,addNote> 0.0011023566131965457
<630,nurse5-0,HR5-0,addItem> 1.0215219598771836E-4
<631,agent0-11,noteItem0-8,read> 6.098205795782938E-4
<632,nurse7-0,HR7-5,addItem> 8.818461293051026E-5
<633,nurse1-0,nursingItem1-5,read> 9.687338111346305E-4
<634,nurse7-0,HR7-4,addItem> 8.844867165918551E-5
<635,nurse7-0,HR7-2,addItem> 8.792055420183499E-5
<636,nurse7-0,HR7-1,addItem> 8.712837801580918E-5
<637,nurse4-2,HR4-4,addItem> 7.673380384097534E-5
<638,nurse0-0,nursingItem0-7,read> 5.442550906721572E-4
<639,nurse5-2,nursingItem5-9,read> 5.292270616021981E-4
<640,nurse4-2,HR4-3,addItem> 7.620452914858177E-5
<641,agent3-11,noteItem3-0agent3-1,read> 0.001343007456265496
<642,agent9-01,noteItem9-9,read> 5.999241115388767E-4
<643,nurse9-0,nursingItem9-8,read> 8.411806696982536E-4
<644,nurse4-2,HR4-6,addItem> 7.567525445618821E-5
<645,nurse4-2,HR4-5,addItem> 7.514597976379463E-5
<646,nurse4-2,HR4-8,addItem> 7.461670507140108E-5
<647,nurse5-1,HR5-0,addItem> 1.0274783561446889E-4
<648,nurse4-2,HR4-7,addItem> 7.40874303790075E-5
<649,patient4-0,HR4-0,addNote> 7.854637609278658E-4
<650,nurse7-1,HR7-1,addItem> 8.680021086697374E-5
<651,nurse4-0,nursingItem4-6,read> 5.402726866521975E-4
<652,patient9-9,noteItem9-9,read> 0.0020328112976781853
<653,nurse7-1,HR7-0,addItem> 8.706327502416626E-5
<654,patient4-7,HR4-7,addNote> 7.455192837511412E-4
<655,nurse4-0,nursingItem4-3,read> 9.127993465746908E-4
<656,nurse4-2,HR4-9,addItem> 7.355815568661394E-5
<657,nurse7-1,HR7-3,addItem> 8.732633918135874E-5
<658,nurse7-1,HR7-2,addItem> 8.758940333855124E-5
<659,doctor6-1,HR6-6,addItem> 5.4431553429066586E-5
<660,nurse7-1,HR7-5,addItem> 8.785246749574373E-5
<661,nurse7-1,HR7-4,addItem> 8.811553165293623E-5
<662,nurse4-2,HR4-0,addItem> 7.805699057195926E-5
<663,nurse1-1,nursingItem1-6,read> 5.46404546276964E-4
<664,nurse1-1,nursingItem1-4,read> 9.639961110389918E-4
<665,nurse4-2,nursingItem4-1,read> 5.10438664559789E-4
<666,nurse5-2,nursingItem5-4,read> 5.232886830253983E-4
<667,doctor6-1,HR6-3,addItem> 5.5641703760050925E-5
<668,nurse5-3,nursingItem5-2,read> 5.285444832049069E-4
<669,nurse7-1,HR7-6,addItem> 8.864165996732122E-5
<670,patient9-0,HR9-0,addNote> 9.45241669634763E-4
<671,nurse7-1,HR7-9,addItem> 8.89047241245137E-5
<672,nurse4-2,HR4-2,addItem> 7.69984411871721E-5
<673,nurse1-1,nursingItem1-9,read> 5.360244972268674E-4
<674,doctor6-1,HR6-1,addItem> 5.685185409103527E-5
<675,agent6-01,noteItem6-7agent6-0,read> 9.114034586504786E-4
<676,nurse7-1,HR7-8,addItem> 8.916778828170622E-5
<677,nurse4-2,HR4-1,addItem> 7.752771587956567E-5
<678,agent3-01,noteItem3-6,read> 0.00152281852046529
<679,nurse0-2,nursingItem0-5,read> 5.350560392491071E-4
<680,nurse8-0,nursingItem8-8,read> 5.265015232542019E-4
<681,patient0-5,HR0-5,addNote> 7.535081791864862E-4
<682,nurse1-2,nursingItem1-9,read> 9.256545864490875E-4
<683,doctor1-0,HR2-2,addItem> 3.7500846384501147E-4
<684,doctor4-0,HR5-4,addItem> 2.1994619050401162E-4
<685,doctor9-1,HRitem6-7-2,read> 1.2077714367560811E-4
<686,nurse4-3,HR4-7,addItem> 7.362293238290086E-5
<687,nurse8-0,nursingItem8-0,read> 5.387465357467086E-4
<688,nurse4-3,HR4-6,addItem> 7.52008014501933E-5
<689,nurse4-3,HR4-5,addItem> 7.467484509442914E-5
<690,nurse4-3,HR4-4,addItem> 7.625271416172157E-5
<691,nurse7-2,HR7-2,addItem> 8.72582524752675E-5
<692,nurse7-2,HR7-1,addItem> 8.64720437181383E-5
<693,nurse7-2,HR7-0,addItem> 8.673411330384805E-5
<694,nurse4-3,HR4-9,addItem> 7.309697602713674E-5
<695,nurse4-3,HR4-8,addItem> 7.414888873866503E-5
<696,nurse2-2,nursingItem2-1,read> 3.650009657275254E-4
<697,nurse7-2,HR7-6,addItem> 8.83065308181064E-5
<698,patient2-3,noteItem2-3,read> 0.0011654539236943327
<699,nurse7-2,HR7-5,addItem> 8.752032206097723E-5
<700,nurse7-2,HR7-4,addItem> 8.778239164668693E-5
<701,doctor6-0,HR6-6,addItem> 5.4631302248989765E-5
<702,nurse7-2,HR7-3,addItem> 8.699618288955777E-5
<703,nurse4-3,HR4-3,addItem> 7.572675780595743E-5
<704,nurse7-2,HR7-9,addItem> 8.856860040381611E-5
<705,nurse3-0,nursingItem3-8,read> 6.590506822481703E-4
<706,doctor3-1,HRitem4-2-2,read> 4.409199449371314E-4
<707,nurse7-2,HR7-8,addItem> 8.883066998952586E-5
<708,doctor2-0,HR5-5,addItem> 6.896303027680412E-4
<709,doctor1-1,HR6-9,addItem> 3.7874948368820985E-5
<710,nurse4-3,HR4-1,addItem> 7.704164869536776E-5
<711,nurse7-2,HR7-7,addItem> 8.804446123239666E-5
<712,nurse4-3,HR4-0,addItem> 7.756760505113192E-5
<713,doctor6-0,HR6-1,addItem> 5.7060484748250084E-5
<714,doctor3-0,HR3-1,addItem> 3.5258383634272723E-4
<715,nurse6-0,HR6-6,addItem> 2.3752577138116997E-5
<716,nurse1-1,nursingItem1-1,read> 5.530774349520261E-4
<717,agent6-1,noteItem6-1agent6-1,read> 0.0016322073611514394
<718,agent2-0,noteItem2-1,read> 5.346034566150453E-4
<719,nurse7-0,nursingItem7-2,read> 1.1666561218956885E-4
<720,agent6-11,noteItem6-1agent6-1,read> 0.0010549296161188218
<721,nurse5-3,HR5-1,addItem> 1.0420772031179806E-4
<722,nurse4-0,HR4-0,addItem> 7.952514713444125E-5
<723,nurse6-0,HR6-5,addItem> 2.322449760933996E-5
<724,nurse5-3,HR5-0,addItem> 1.0393911486796999E-4
<725,nurse6-0,HR6-8,addItem> 2.269641808056293E-5
<726,doctor7-1,HR9-4,addItem> 1.645814207957489E-4
<727,nurse5-3,HR5-2,addItem> 1.0017863865437703E-4
<728,nurse7-3,nursingItem7-6,read> 1.1733597016588226E-4
<729,doctor1-0,HR1-1,addItem> 1.3091340458799687E-4
<730,nurse6-0,HR6-7,addItem> 2.2168338551785895E-5
<731,nurse6-0,HR6-2,addItem> 2.5072775960059584E-5
<732,nurse6-0,HR6-1,addItem> 2.480873619567107E-5
<733,patient9-0,noteItem9-0,read> 0.0019388936202404433
<734,nurse6-0,HR6-4,addItem> 2.4544696431282547E-5
<735,agent7-11,HR7-8,addNote> 1.9302756655606023E-4
<736,nurse6-0,HR6-3,addItem> 2.4280656666894033E-5
<737,nurse4-0,HR4-7,addItem> 7.54809243673274E-5
<738,nurse5-3,HR5-8,addItem> 1.0098445498586124E-4
<739,patient2-6,HR2-6,addNote> 0.0010863788223258559
<740,nurse4-0,HR4-8,addItem> 7.602015406960925E-5
<741,doctor2-0,HR0-2,addItem> 3.184996466023338E-4
<742,nurse6-0,HR6-0,addItem> 2.0848139729843314E-5
<743,nurse4-0,HR4-5,addItem> 7.655938377189108E-5
<744,nurse4-0,HR4-6,addItem> 7.709861347417294E-5
<745,nurse5-3,HR5-5,addItem> 9.937282232289283E-5
<746,nurse5-3,HR5-4,addItem> 9.964142776672088E-5
<747,nurse4-0,HR4-4,addItem> 7.817707287873664E-5
<748,nurse5-3,HR5-7,addItem> 1.0152166587351738E-4
<749,nurse4-0,HR4-1,addItem> 7.898591743215938E-5
<750,patient5-2,noteItem5-2,read> 0.003192970842497351
<751,nurse5-3,HR5-6,addItem> 1.0205887676117349E-4
<752,patient8-8,HR8-8,addNote> 6.895970157037272E-4
<753,nurse8-1,nursingItem8-2,read> 5.376434992608082E-4
<754,nurse4-0,HR4-2,addItem> 7.844668772987754E-5
<755,agent0-01,noteItem0-9agent0-0,read> 0.0013034488422695241
<756,nurse4-0,HR4-9,addItem> 7.494169466504555E-5
<757,nurse6-0,HR6-9,addItem> 2.53368157244481E-5
<758,doctor9-0,HRitem9-5-1,read> 5.368117745602764E-4
<759,nurse6-1,HR6-9,addItem> 2.5481185044815322E-5
<760,nurse4-3,nursingItem4-9,read> 5.24780861725921E-4
<761,nurse8-2,nursingItem8-0,read> 4.397012116261439E-4
<762,nurse6-1,HR6-8,addItem> 2.2825742400110296E-5
<763,nurse4-1,HR4-0,addItem> 7.903576161361391E-5
<764,nurse3-3,nursingItem3-0,read> 3.6862732641425235E-4
<765,nurse6-1,HR6-7,addItem> 2.229465387116929E-5
<766,nurse4-1,HR4-1,addItem> 7.849985024796147E-5
<767,nurse6-1,HR6-6,addItem> 2.3887919457992308E-5
<768,nurse6-1,HR6-5,addItem> 2.33568309290513E-5
<769,patient8-1,HR8-1,addNote> 7.348674231706815E-4
<770,nurse6-1,HR6-4,addItem> 2.4684552251403813E-5
<771,agent8-11,noteItem8-4,read> 7.297157257053792E-4
<772,nurse1-2,nursingItem1-8,read> 5.418187931395071E-4
<773,agent9-0,noteItem9-9agent9-0,read> 0.002092716168566125
<774,agent8-0,noteItem8-8agent8-0,read> 8.555545418974931E-4
<775,nurse6-1,HR6-3,addItem> 2.4419007986933314E-5
<776,nurse6-1,HR6-2,addItem> 2.5215640780344823E-5
<777,nurse4-1,HR4-6,addItem> 7.662416046817803E-5
<778,nurse6-1,HR6-1,addItem> 2.495009651587432E-5
<779,nurse6-1,HR6-0,addItem> 2.0966932548816782E-5
<780,agent3-1,noteItem3-0,read> 0.0015360184420176155
<781,patient9-1,noteItem9-1,read> 0.0019499427587625303
<782,nurse4-1,HR4-7,addItem> 7.501642637122076E-5
<783,doctor8-1,HRitem8-4-0,read> 2.27994779947156E-4
<784,nurse4-1,nursingItem4-3,read> 5.235420768070418E-4
<785,nurse4-1,HR4-8,addItem> 7.55523377368732E-5
<786,nurse4-1,HR4-9,addItem> 7.448051500556835E-5
<787,nurse5-2,nursingItem5-1,read> 9.116938935674805E-4
<788,nurse4-1,HR4-2,addItem> 7.796393888230907E-5
<789,nurse4-1,HR4-3,addItem> 7.716007183383044E-5
<790,doctor2-0,HR5-9,addItem> 6.97086605174363E-4
<791,doctor8-1,HR8-7,addItem> 1.4516459295048042E-4
<792,nurse4-1,HR4-4,addItem> 7.769598319948287E-5
<793,nurse4-1,HR4-5,addItem> 7.608824910252559E-5
<794,doctor6-1,HRitem7-2-0,read> 2.1512229972757923E-4
<795,nurse6-2,HR6-4,addItem> 2.4824408071525083E-5
<796,nurse6-2,HR6-3,addItem> 2.4557359306972595E-5
<797,nurse6-2,HR6-6,addItem> 2.4023261777867616E-5
<798,nurse6-2,HR6-5,addItem> 2.3489164248762637E-5
<799,nurse6-2,HR6-8,addItem> 2.2955066719657664E-5
<800,nurse6-2,HR6-7,addItem> 2.2420969190552682E-5
<801,nurse5-1,HR5-1,addItem> 1.0301336248587488E-4
<802,patient8-8,noteItem8-8agent8-0,read> 0.0012536033789468343
<803,patient0-4,noteItem0-4,read> 0.0012262241855658129
<804,doctor4-1,HRitem1-6-0,read> 1.2681757388808968E-4
<805,nurse6-2,HR6-9,addItem> 2.5625554365182546E-5
<806,nurse5-1,HR5-3,addItem> 9.876493254337934E-5
<807,nurse5-1,HR5-2,addItem> 9.903045941478531E-5
<808,patient6-7,HR6-7,addNote> 2.2357811530860985E-4
<809,nurse5-1,HR5-4,addItem> 9.849940567197337E-5
<810,nurse5-1,HR5-7,addItem> 1.0035809377181517E-4
<811,nurse2-2,nursingItem2-6,read> 3.7017348046748514E-4
<812,nurse6-2,HR6-0,addItem> 2.1085725367790246E-5
<813,nurse5-1,HR5-6,addItem> 1.0088914751462709E-4
<814,nurse5-1,HR5-9,addItem> 9.929598628619127E-5
<815,nurse6-2,HR6-2,addItem> 2.535850560063006E-5
<816,nurse5-1,HR5-8,addItem> 9.982704002900323E-5
<817,nurse6-2,HR6-1,addItem> 2.5091456836077574E-5
<818,patient0-9,noteItem0-9,read> 0.0012041259085216382
<819,nurse6-3,HR6-7,addItem> 2.254728450993608E-5
<820,nurse6-3,HR6-6,addItem> 2.415860409774293E-5
<821,nurse6-3,HR6-5,addItem> 2.3621497568473978E-5
<822,patient8-4,noteItem8-4,read> 0.0015079772178790388
<823,patient9-7,HR9-7,addNote> 9.239379484738436E-4
<824,nurse6-3,HR6-4,addItem> 2.4964263891646352E-5
<825,nurse5-2,HR5-2,addItem> 9.960454903458116E-5
<826,patient7-8,noteItem7-8,read> 0.0010439133999513726
<827,patient8-5,HR8-5,addNote> 7.162266671548768E-4
<828,nurse5-2,HR5-1,addItem> 1.0361054139883647E-4
<829,nurse6-3,HR6-9,addItem> 2.5769923685549773E-5
<830,nurse5-2,HR5-0,addItem> 1.0334347524121944E-4
<831,patient8-9,noteItem8-9,read> 0.0014803543715738202
<832,nurse6-3,HR6-8,addItem> 2.3084391039205033E-5
<833,nurse5-2,HR5-6,addItem> 1.0147401213790029E-4
<834,agent8-1,noteItem8-4,read> 7.913423896804975E-4
<835,nurse5-1,nursingItem5-7,read> 5.276527994380616E-4
<836,nurse5-2,HR5-5,addItem> 9.880335056173011E-5
<837,nurse5-2,HR5-4,addItem> 9.907041671934712E-5
<838,nurse5-2,HR5-3,addItem> 9.933748287696414E-5
<839,nurse6-3,HR6-3,addItem> 2.4695710627011876E-5
<840,nurse5-2,HR5-9,addItem> 9.987161519219817E-5
<841,nurse6-3,HR6-2,addItem> 2.5501370420915304E-5
<842,nurse5-2,HR5-8,addItem> 1.0040574750743223E-4
<843,nurse6-3,HR6-1,addItem> 2.5232817156280828E-5
<844,patient4-1,noteItem4-1,read> 0.003032758333927085
<845,nurse5-2,HR5-7,addItem> 1.0093987982266626E-4
<846,nurse6-3,HR6-0,addItem> 2.1204518186763713E-5
<847,doctor5-0,HRitem6-8-0,read> 1.8873198356602575E-4
<848,doctor9-1,HRitem9-5-2,read> 1.46674820097282E-4
<849,agent9-1,HR9-0,addNote> 8.848146603920949E-4
<850,nurse8-3,nursingItem8-3,read> 4.310698232164614E-4
<851,patient1-2,noteItem1-2,read> 0.001021815122907198
<852,patient0-0,HR0-0,addNote> 7.481822488962564E-4
<853,patient1-1,noteItem1-1,read> 0.0010383888306903287
<854,agent0-01,noteItem0-9,read> 6.19005074345155E-4
<855,nurse0-2,nursingItem0-6,read> 5.379880205133297E-4
<856,patient5-0,noteItem5-0agent5-1,read> 2.1373657742586172E-4
<857,doctor5-1,HRitem3-7-1,read> 5.20200591475952E-4
<858,patient2-1,HR2-1,addNote> 0.0011103455086318903
<859,doctor9-1,HRitem3-2-1,read> 3.4701013147745695E-5
<860,nurse4-1,nursingItem4-7,read> 9.315538954339183E-4
<861,nurse3-0,nursingItem3-6,read> 6.220796759739117E-4
<862,nurse4-1,nursingItem4-8,read> 5.354583922295955E-4
