<0,patient7-6,noteItem7-6,read> 0.0015754209047400213
<435,patient0-6,HR0-6,addNote> 0.0011750440200127205
<436,doctor7-0,HR6-5,addItem> 6.553834151657435E-5
<437,nurse3-2,HR3-8,addItem> 1.605607453082313E-4
<438,nurse5-2,nursingItem5-1,read> 8.130612171919191E-4
<439,nurse3-3,nursingItem3-9,read> 0.0010409536794409417
<440,nurse3-2,HR3-9,addItem> 1.609724835160951E-4
<441,nurse3-2,HR3-3,addItem> 1.5479641039813771E-4
<442,nurse9-3,nursingItem9-9,read> 7.299121998527819E-4
<443,nurse3-2,HR3-4,addItem> 1.5891379247677596E-4
<444,nurse3-2,HR3-5,addItem> 1.593255306846398E-4
<445,nurse3-2,HR3-6,addItem> 1.5767857785318448E-4
<446,nurse3-2,HR3-0,addItem> 1.5726683964532067E-4
<447,nurse3-2,HR3-1,addItem> 1.5644336322959303E-4
<448,nurse3-2,HR3-2,addItem> 1.5561988681386536E-4
<449,doctor7-1,HR6-9,addItem> 7.247363030272928E-5
<450,nurse6-0,nursingItem6-6,read> 1.5959123578954487E-4
<451,doctor7-1,HR6-8,addItem> 6.492101576835888E-5
<452,nurse6-0,nursingItem6-7,read> 1.5731068225638078E-4
<453,nurse9-2,nursingItem9-5,read> 7.382666698155563E-4
<454,nurse6-0,nursingItem6-8,read> 1.6415234285587302E-4
<455,patient2-1,HR2-1,addNote> 0.0017234780764362623
<456,doctor9-1,HRitem2-4-0,read> 1.5029728043542513E-4
<457,doctor5-0,HR9-7,addItem> 6.776345841016687E-4
<458,nurse6-0,nursingItem6-9,read> 1.6187178932270896E-4
<459,nurse9-0,HR9-2,addItem> 1.526519250610422E-4
<460,nurse9-1,nursingItem9-6,read> 7.324080035086177E-4
<461,agent4-0,HR4-0,addNote> 8.185019556076102E-4
<462,doctor7-1,HR6-5,addItem> 6.643153867523295E-5
<463,agent8-1,noteItem8-3,read> 0.0012220291146555341
<464,nurse6-0,nursingItem6-2,read> 1.9037870848725996E-4
<465,nurse6-0,nursingItem6-3,read> 1.9151898525384206E-4
<466,doctor7-1,HR6-3,addItem> 6.945258448898111E-5
<467,nurse6-0,nursingItem6-4,read> 2.7092702318186725E-4
<468,nurse2-2,nursingItem2-9,read> 0.0010021970861869968
<469,doctor7-1,HR6-2,addItem> 7.171836884929223E-5
<470,nurse6-0,nursingItem6-5,read> 1.516092984234706E-4
<471,doctor2-0,HRitem2-8-2,read> 5.074751353630946E-4
<472,nurse6-0,nursingItem6-0,read> 1.880981549540959E-4
<473,nurse6-0,nursingItem6-1,read> 1.8923843172067794E-4
<474,agent6-0,noteItem6-6,read> 0.0025863562414027382
<475,nurse0-0,nursingItem0-4,read> 0.0014684377431377154
<476,doctor3-1,HR1-5,addItem> 4.1737045786663813E-4
<477,doctor7-1,HRitem6-2-1,read> 5.15679910913186E-4
<478,patient2-9,HR2-9,addNote> 0.0017111073834342276
<479,doctor5-1,HR5-5,addItem> 2.920280146135642E-4
<480,nurse3-1,HR3-8,addItem> 1.615250741088813E-4
<481,nurse3-1,HR3-9,addItem> 1.6193928521889448E-4
<482,doctor7-1,HR1-3,addItem> 4.328806717139822E-4
<483,nurse8-0,nursingItem8-1,read> 8.33273753674217E-4
<484,patient4-4,noteItem4-4,read> 0.004726976381674081
<485,nurse3-1,HR3-6,addItem> 1.5862559633878921E-4
<486,nurse3-1,HR3-7,addItem> 1.5945401855881552E-4
<487,nurse3-1,HR3-4,addItem> 1.5986822966882868E-4
<488,nurse8-2,nursingItem8-4,read> 0.0012306634872618833
<489,nurse3-1,HR3-5,addItem> 1.6028244077884182E-4
<490,nurse3-1,HR3-2,addItem> 1.565545407887234E-4
<491,nurse3-1,HR3-3,addItem> 1.557261185686971E-4
<492,nurse3-1,HR3-0,addItem> 1.5821138522877602E-4
<493,nurse3-1,HR3-1,addItem> 1.5738296300874972E-4
<494,nurse6-1,nursingItem6-9,read> 1.6279413570061612E-4
<495,nurse6-1,nursingItem6-7,read> 1.5820703942023482E-4
<496,nurse1-2,nursingItem1-7,read> 8.441247603283574E-4
<497,nurse5-1,nursingItem5-6,read> 0.0014313032119135278
<498,nurse6-1,nursingItem6-8,read> 2.8780413200342947E-4
<499,doctor3-0,HR0-4,addItem> 8.340767941441367E-4
<500,nurse6-1,nursingItem6-5,read> 1.5247316906975817E-4
<501,nurse3-0,nursingItem3-2,read> 5.513535659151748E-4
<502,nurse6-1,nursingItem6-6,read> 1.6050058756042547E-4
<503,nurse6-1,nursingItem6-3,read> 1.926102615230947E-4
<504,nurse8-2,nursingItem8-1,read> 6.800813644193472E-4
<505,nurse2-0,nursingItem2-9,read> 5.828013503830866E-4
<506,nurse0-2,nursingItem0-5,read> 8.313447789900924E-4
<507,nurse6-1,nursingItem6-4,read> 1.559134912800441E-4
<508,nurse1-3,nursingItem1-7,read> 0.0014715728895648911
<509,nurse0-0,nursingItem0-9,read> 8.479452951508472E-4
<510,patient7-5,noteItem7-5,read> 0.0016011129330845927
<511,patient3-2,noteItem3-2agent3-1,read> 0.0024750911252790983
<512,nurse4-2,nursingItem4-3,read> 0.0014006186447698447
<513,nurse6-1,nursingItem6-1,read> 3.317869342314499E-4
<514,nurse2-3,nursingItem2-4,read> 5.618504665680763E-4
<515,nurse5-1,nursingItem5-4,read> 8.072282864357821E-4
<516,nurse6-1,nursingItem6-2,read> 1.9146348745299933E-4
<517,patient4-6,noteItem4-6,read> 0.004641336287192177
<518,nurse3-0,HR3-1,addItem> 1.5362456389212287E-4
<519,nurse3-1,nursingItem3-3,read> 5.602215572186113E-4
<520,agent8-01,noteItem8-9,read> 0.001132151843727617
<521,nurse3-0,HR3-2,addItem> 1.528159248892912E-4
<522,doctor3-1,HR3-3,addItem> 4.6070651542809497E-4
<523,nurse3-0,HR3-3,addItem> 1.5200728588645954E-4
<524,nurse3-0,HR3-4,addItem> 1.5605048090061786E-4
<525,patient7-1,HR7-1,addNote> 0.0013688515437112652
<526,nurse3-0,HR3-5,addItem> 1.5645480040203368E-4
<527,nurse9-0,HR9-0,addItem> 1.5095559622600808E-4
<528,nurse8-3,nursingItem8-0,read> 6.728391066333474E-4
<529,nurse3-0,HR3-6,addItem> 1.5483752239637036E-4
<530,agent3-1,noteItem3-2,read> 0.002358992209791926
<531,nurse3-0,HR3-7,addItem> 1.55646161399202E-4
<532,patient8-5,HR8-5,addNote> 0.001109066990668535
<533,nurse3-0,HR3-8,addItem> 1.5766775890628117E-4
<534,doctor9-1,HRitem9-1-0,read> 8.485593760883235E-4
<535,nurse9-0,HR9-4,addItem> 1.5434825389607637E-4
<536,nurse0-2,nursingItem0-7,read> 8.347614593992076E-4
<537,nurse9-0,HR9-3,addItem> 1.535000894785593E-4
<538,nurse9-0,HR9-1,addItem> 1.518037606435251E-4
<539,nurse9-0,HR9-8,addItem> 1.4841110297345684E-4
<540,nurse5-3,HR5-4,addItem> 1.547092909994316E-4
<541,nurse1-2,HR1-4,addItem> 1.739378225858724E-4
<542,nurse9-0,HR9-7,addItem> 1.4756293855593976E-4
<543,patient0-8,noteItem0-8agent0-1,read> 0.003978846346141903
<544,nurse9-0,HR9-6,addItem> 1.4671477413842266E-4
<545,nurse3-3,nursingItem3-2,read> 5.715867242973832E-4
<546,doctor9-1,HR1-0,addItem> 1.4872886276454816E-4
<547,doctor4-1,HR8-2,addItem> 3.8882417295528504E-4
<548,patient1-0,noteItem1-0,read> 0.0020036213771495405
<549,nurse3-0,HR3-0,addItem> 1.5443320289495452E-4
<550,nurse5-2,HR5-2,addItem> 1.5464980123459365E-4
<551,doctor5-1,HRitem8-8-2,read> 3.797150589402426E-4
<552,nurse9-0,HR9-5,addItem> 1.5562050052235198E-4
<553,nurse9-0,HR9-9,addItem> 1.4883518518221534E-4
<554,nurse3-0,HR3-9,addItem> 1.5807207840769702E-4
<555,nurse4-3,nursingItem4-1,read> 7.869873883978573E-4
<556,agent1-01,noteItem1-0,read> 0.0011877486530445605
<557,doctor6-1,HR9-0,addItem> 7.466296252907438E-4
<558,doctor6-1,HR9-5,addItem> 7.697023422609833E-4
<559,patient0-4,HR0-4,addNote> 0.0011915382773487668
<560,doctor5-0,HR7-1,addItem> 2.129886747263516E-4
<561,patient9-7,noteItem9-7,read> 0.0031340706243106705
<562,doctor5-0,HR7-2,addItem> 2.1491351275576009E-4
<563,patient7-0,noteItem7-0,read> 0.0018152131692893523
<564,nurse1-0,nursingItem1-0,read> 0.0014883163093707627
<565,nurse7-3,HR7-9,addItem> 1.4528874554673457E-4
<566,nurse4-1,nursingItem4-8,read> 0.001444841806665539
<567,patient5-3,HR5-3,addNote> 0.001537917681405741
<568,nurse1-3,nursingItem1-0,read> 8.247033639835074E-4
<569,nurse4-1,nursingItem4-4,read> 8.065118006359034E-4
<570,nurse8-2,nursingItem8-7,read> 6.728349846881078E-4
<571,nurse7-3,HR7-4,addItem> 1.4400662890506712E-4
<572,nurse7-3,HR7-5,addItem> 1.4357925669117796E-4
<573,nurse7-3,HR7-6,addItem> 1.4486137333284544E-4
<574,nurse7-3,HR7-7,addItem> 1.4443400111895625E-4
<575,nurse7-3,HR7-0,addItem> 1.4229714004951048E-4
<576,nurse3-1,nursingItem3-0,read> 5.636871429321382E-4
<577,nurse7-3,HR7-1,addItem> 1.4186976783562132E-4
<578,nurse7-3,HR7-2,addItem> 1.4315188447728883E-4
<579,doctor5-0,HR7-6,addItem> 2.1747996346163808E-4
<580,nurse7-3,HR7-3,addItem> 1.4272451226339964E-4
<581,doctor4-1,HR4-1,addItem> 2.32328318912837E-4
<582,doctor5-0,HR7-9,addItem> 2.181215761381075E-4
<583,patient0-3,HR0-3,addNote> 0.0011832911486807434
<584,doctor3-0,HRitem0-4-0,read> 5.555316778707729E-4
<585,nurse8-3,nursingItem8-4,read> 6.656916535878587E-4
<586,agent1-1,HR1-4,addNote> 0.0011043537219889
<587,doctor6-0,HR2-5,addItem> 3.5102410694116075E-4
<588,patient0-1,HR0-1,addNote> 0.0011420555053406277
<589,nurse1-2,nursingItem1-8,read> 0.0014734780695970808
<590,agent1-01,HR1-0,addNote> 0.0013516265199888492
<591,patient6-6,noteItem6-6agent6-0,read> 3.3127598989520326E-4
<592,patient8-3,HR8-3,addNote> 0.0010925727333324885
<593,nurse4-0,nursingItem4-0,read> 0.0013935229950877528
<594,patient4-0,noteItem4-0,read> 0.004684156334433129
<595,nurse7-0,HR7-9,addItem> 1.390059889825515E-4
<596,agent3-0,noteItem3-7agent3-0,read> 6.477367237300709E-4
<597,patient0-7,HR0-7,addNote> 0.001220403227686848
<598,patient2-7,noteItem2-7,read> 0.0017381370842556392
<599,nurse5-3,nursingItem5-1,read> 8.177474489912961E-4
<600,doctor6-0,HRitem2-9-0,read> 4.031572747976467E-4
<601,nurse5-0,HR5-9,addItem> 1.5327587568072284E-4
<602,nurse8-0,nursingItem8-8,read> 8.167847950171258E-4
<603,nurse5-0,HR5-5,addItem> 1.516407513263113E-4
<604,nurse7-0,HR7-0,addItem> 1.3614375020953165E-4
<605,nurse5-0,HR5-6,addItem> 1.5572856221234018E-4
<606,nurse5-0,HR5-7,addItem> 1.5491100003513437E-4
<607,nurse5-0,HR5-8,addItem> 1.5409343785792866E-4
<608,nurse5-0,HR5-1,addItem> 1.589988109211632E-4
<609,nurse5-0,HR5-2,addItem> 1.5286709459211997E-4
<610,nurse4-1,nursingItem4-0,read> 7.995686728011711E-4
<611,nurse5-0,HR5-3,addItem> 1.5245831350351707E-4
<612,nurse5-0,HR5-4,addItem> 1.520495324149142E-4
<613,nurse7-0,HR7-8,addItem> 1.3941488023584003E-4
<614,nurse7-0,HR7-7,addItem> 1.381882064759744E-4
<615,nurse7-0,HR7-6,addItem> 1.3859709772926296E-4
<616,patient8-0,HR8-0,addNote> 0.0011173141193365579
<617,nurse5-0,HR5-0,addItem> 1.5859002983256034E-4
<618,nurse1-2,nursingItem1-1,read> 8.475332614075814E-4
<619,nurse7-0,HR7-5,addItem> 1.3737042396939732E-4
<620,nurse7-0,HR7-4,addItem> 1.3777931522268585E-4
<621,agent9-0,noteItem9-5,read> 0.002205431035944199
<622,agent5-11,HR5-7,addNote> 9.868841797931935E-4
<623,agent3-01,noteItem3-7,read> 0.0024436180623642998
<624,nurse7-0,HR7-3,addItem> 1.3655264146282022E-4
<625,nurse7-0,HR7-2,addItem> 1.3696153271610878E-4
<626,nurse5-1,HR5-0,addItem> 1.595147530385811E-4
<627,nurse7-0,HR7-1,addItem> 1.357348589562431E-4
<628,doctor5-0,HR5-8,addItem> 3.570422434506661E-4
<629,doctor6-0,HR2-1,addItem> 3.578740539411306E-4
<630,doctor6-0,HR2-0,addItem> 3.5701781056613434E-4
<631,doctor6-1,HR6-8,addItem> 5.946546822479931E-5
<632,nurse9-3,nursingItem9-4,read> 7.118606583609633E-4
<633,agent7-01,noteItem7-0agent7-0,read> 3.0612586345918997E-4
<634,nurse4-0,nursingItem4-7,read> 8.382858058847455E-4
<635,doctor6-1,HR6-9,addItem> 6.638340926888649E-5
<636,nurse5-3,nursingItem5-6,read> 8.305073831797059E-4
<637,doctor6-0,HR2-6,addItem> 3.5016786356616456E-4
<638,doctor6-0,HR2-3,addItem> 3.6044278406611926E-4
<639,doctor6-0,HR2-4,addItem> 3.6215527081611174E-4
<640,patient8-3,noteItem8-3agent8-1,read> 0.0036318259105581788
<641,nurse4-2,HR4-4,addItem> 1.188212235192543E-4
<642,nurse4-2,HR4-3,addItem> 1.1800164905037597E-4
<643,nurse4-2,HR4-6,addItem> 1.1718207458149767E-4
<644,nurse4-2,HR4-5,addItem> 1.1636250011261936E-4
<645,nurse4-2,HR4-8,addItem> 1.1554292564374103E-4
<646,nurse4-2,HR4-7,addItem> 1.1472335117486273E-4
<647,nurse7-1,HR7-1,addItem> 1.3522361654962826E-4
<648,agent1-0,noteItem1-0agent1-0,read> 0.0013280220896373738
<649,nurse7-1,HR7-0,addItem> 1.3563096772286677E-4
<650,nurse5-2,HR5-9,addItem> 1.5506334944959425E-4
<651,nurse4-2,HR4-9,addItem> 1.1390377670598442E-4
<652,nurse7-1,HR7-3,addItem> 1.3603831889610527E-4
<653,nurse7-1,HR7-2,addItem> 1.3644567006934377E-4
<654,nurse7-1,HR7-5,addItem> 1.3685302124258228E-4
<655,doctor6-1,HR6-5,addItem> 6.0849056433616745E-5
<656,nurse7-1,HR7-4,addItem> 1.3726037241582073E-4
<657,nurse7-1,HR7-7,addItem> 1.3766772358905923E-4
<658,nurse4-2,HR4-0,addItem> 1.208701596914501E-4
<659,doctor9-1,HR9-6,addItem> 3.2486734494784205E-4
<660,agent9-1,HR9-2,addNote> 0.0013894229178513073
<661,doctor6-1,HR6-3,addItem> 6.361623285125161E-5
<662,nurse7-1,HR7-6,addItem> 1.3807507476229776E-4
<663,nurse5-1,HR5-1,addItem> 1.5992591769038283E-4
<664,doctor6-1,HR6-2,addItem> 6.569161516447777E-5
<665,nurse9-3,nursingItem9-5,read> 7.242710931365885E-4
<666,patient9-8,noteItem9-8,read> 0.0031083785959660996
<667,nurse7-1,HR7-9,addItem> 1.3848242593553624E-4
<668,nurse3-0,nursingItem3-3,read> 5.468431319715996E-4
<669,nurse8-1,nursingItem8-5,read> 0.0013894247093578468
<670,nurse4-2,HR4-2,addItem> 1.1923101075369347E-4
<671,nurse9-0,nursingItem9-1,read> 0.0012902123490467457
<672,nurse7-1,HR7-8,addItem> 1.3888977710877471E-4
<673,doctor7-0,HR7-8,addItem> 3.859121259683147E-4
<674,nurse4-2,HR4-1,addItem> 1.200505852225718E-4
<675,doctor6-0,HR6-8,addItem> 5.96836901265417E-5
<676,patient7-8,HR7-8,addNote> 0.0014059636227173697
<677,agent0-11,noteItem0-8agent0-1,read> 0.0022477679851232637
<678,doctor0-1,HR0-8,addItem> 4.2175165746097455E-4
<679,doctor6-0,HR6-9,addItem> 6.662701811024019E-5
<680,nurse8-3,nursingItem8-3,read> 0.0012270702887540506
<681,patient0-5,HR0-5,addNote> 0.0011667968913446972
<682,agent0-0,noteItem0-6,read> 9.357889258506318E-4
<683,nurse9-1,nursingItem9-3,read> 0.0012506206202733718
<684,nurse4-3,HR4-7,addItem> 1.140040825154592E-4
<685,nurse4-3,HR4-6,addItem> 1.1644739072832215E-4
<686,nurse4-3,HR4-5,addItem> 1.1563295465736781E-4
<687,doctor3-1,HR7-6,addItem> 2.9496688631020266E-4
<688,nurse4-3,HR4-4,addItem> 1.1807626287023076E-4
<689,nurse7-2,HR7-2,addItem> 1.359298074225788E-4
<690,nurse7-2,HR7-1,addItem> 1.3471237414301344E-4
<691,nurse7-2,HR7-0,addItem> 1.3511818523620185E-4
<692,patient8-1,noteItem8-1,read> 0.00220915760390611
<693,nurse3-0,nursingItem3-6,read> 9.622231094649227E-4
<694,nurse4-3,HR4-9,addItem> 1.1318964644450489E-4
<695,nurse4-3,HR4-8,addItem> 1.1481851858641349E-4
<696,nurse0-1,nursingItem0-9,read> 8.533983195569621E-4
<697,nurse7-2,HR7-6,addItem> 1.3755305179533257E-4
<698,doctor6-0,HR6-3,addItem> 6.38496869167608E-5
<699,doctor1-1,HR1-3,addItem> 2.3353730356334167E-4
<700,nurse7-2,HR7-4,addItem> 1.3674142960895563E-4
<701,doctor3-0,HR0-9,addItem> 8.42736279245561E-4
<702,patient8-8,noteItem8-8,read> 0.0022776696794916326
<703,patient6-8,HR6-8,addNote> 3.5445471754441324E-4
<704,nurse7-2,HR7-3,addItem> 1.3552399632939032E-4
<705,nurse9-1,nursingItem9-1,read> 7.221559052157099E-4
<706,doctor6-0,HR6-5,addItem> 6.10723557232814E-5
<707,patient8-7,noteItem8-7,read> 0.002260541660595252
<708,nurse4-3,HR4-3,addItem> 1.1726182679927644E-4
<709,nurse7-2,HR7-9,addItem> 1.3795886288852095E-4
<710,doctor6-1,HRitem5-6-1,read> 7.372088507656543E-4
<711,agent1-11,HR1-4,addNote> 0.0011844134800861764
<712,nurse4-3,HR4-2,addItem> 1.1848348090570793E-4
<713,nurse1-2,nursingItem1-5,read> 8.395800922227255E-4
<714,nurse7-2,HR7-8,addItem> 1.3836467398170942E-4
<715,patient1-8,HR1-8,addNote> 0.001678118868762135
<716,nurse4-3,HR4-1,addItem> 1.1929791697666224E-4
<717,doctor6-0,HR6-2,addItem> 6.593268531187034E-5
<718,agent9-11,noteItem9-2,read> 8.534058443269213E-4
<719,nurse1-1,nursingItem1-6,read> 8.489775527088629E-4
<720,patient5-6,HR5-6,addNote> 0.0015709061960778336
<721,agent6-1,noteItem6-2agent6-1,read> 0.002484270416678335
<722,doctor6-0,HR1-2,addItem> 1.9969409075949287E-4
<723,nurse7-2,HR7-7,addItem> 1.3714724070214407E-4
<724,nurse4-3,HR4-0,addItem> 1.2011235304761655E-4
<725,nurse6-0,HR6-6,addItem> 3.678053395001167E-5
<726,nurse5-3,HR5-1,addItem> 1.6178013122882207E-4
<727,patient3-3,HR3-3,addNote> 0.0015502883744077753
<728,nurse4-0,HR4-0,addItem> 1.2314357962295072E-4
<729,nurse1-2,nursingItem1-3,read> 8.520779295132132E-4
<730,nurse6-0,HR6-5,addItem> 3.5962810175300897E-5
<731,nurse5-3,HR5-0,addItem> 1.613641994506226E-4
<732,nurse5-3,HR5-3,addItem> 1.551252227776311E-4
<733,nurse6-0,HR6-8,addItem> 3.514508640059013E-5
<734,nurse5-3,HR5-2,addItem> 1.5554115455583052E-4
<735,nurse6-0,HR6-7,addItem> 3.4327362625879355E-5
<736,nurse9-1,nursingItem9-0,read> 0.0013263001376039615
<737,nurse4-2,nursingItem4-9,read> 8.205240452951454E-4
<738,nurse0-3,nursingItem0-3,read> 8.344680799467781E-4
<739,nurse4-0,nursingItem4-2,read> 0.0014136909694483066
<740,nurse6-0,HR6-2,addItem> 3.882484338678861E-5
<741,nurse0-2,nursingItem0-9,read> 8.370392463386176E-4
<742,nurse6-0,HR6-1,addItem> 3.8415981499433225E-5
<743,agent5-1,noteItem5-7,read> 0.002491278086546734
<744,doctor7-1,HRitem1-3-0,read> 8.11051830716477E-4
<745,patient2-5,HR2-5,addNote> 0.0016904895617641698
<746,nurse1-3,HR1-8,addItem> 1.6463472550678435E-4
<747,nurse6-0,HR6-4,addItem> 3.800711961207784E-5
<748,agent3-01,noteItem3-7agent3-0,read> 5.570213388212779E-4
<749,nurse1-3,nursingItem1-3,read> 0.0014854377454589464
<750,nurse5-2,nursingItem5-2,read> 8.153679101658072E-4
<751,agent7-11,HR7-8,addNote> 5.959039117419367E-4
<752,nurse6-0,HR6-3,addItem> 3.7598257724722445E-5
<753,nurse5-1,nursingItem5-1,read> 0.001409312637046207
<754,nurse5-3,HR5-9,addItem> 1.5595708633402996E-4
<755,nurse4-0,HR4-7,addItem> 1.168811571530733E-4
<756,agent3-11,noteItem3-2agent3-1,read> 0.0013776337162079773
<757,agent7-0,noteItem7-0,read> 0.0012612912632678011
<758,nurse4-0,HR4-8,addItem> 1.1771614681572362E-4
<759,patient8-8,HR8-8,addNote> 0.0010678313473284188
<760,nurse6-0,HR6-0,addItem> 3.2283053189102424E-5
<761,nurse4-0,HR4-5,addItem> 1.1855113647837394E-4
<762,doctor4-1,HRitem8-4-1,read> 1.769074082296609E-4
<763,nurse4-0,HR4-6,addItem> 1.1938612614102427E-4
<764,patient2-2,noteItem2-2,read> 0.0018323411881857334
<765,nurse5-3,HR5-5,addItem> 1.5429335922123217E-4
<766,nurse4-0,HR4-3,addItem> 1.2022111580367459E-4
<767,nurse4-0,HR4-4,addItem> 1.2105610546632491E-4
<768,nurse5-3,HR5-7,addItem> 1.576208134468277E-4
<769,doctor4-0,HR5-6,addItem> 3.9616455921289475E-4
<770,nurse5-3,HR5-6,addItem> 1.5845267700322657E-4
<771,nurse0-2,nursingItem0-1,read> 8.518448614447828E-4
<772,nurse4-0,HR4-2,addItem> 1.2147360029765007E-4
<773,nurse4-0,HR4-9,addItem> 1.16046167490423E-4
<774,nurse6-0,HR6-9,addItem> 3.9233705274144E-5
<775,nurse6-1,HR6-9,addItem> 3.945725915034995E-5
<776,nurse4-3,nursingItem4-6,read> 8.187867705759201E-4
<777,nurse6-1,HR6-8,addItem> 3.53453433031576E-5
<778,agent1-01,noteItem1-0agent1-0,read> 0.0015278910990099482
<779,doctor3-0,HR0-6,addItem> 8.225308140089044E-4
<780,nurse4-1,HR4-0,addItem> 1.2238577297911716E-4
<781,nurse6-1,HR6-7,addItem> 3.4522960133719125E-5
<782,nurse4-1,HR4-1,addItem> 1.2155592171439086E-4
<783,nurse6-1,HR6-6,addItem> 3.699010964203453E-5
<784,doctor4-1,HR2-2,addItem> 6.027114496496351E-4
<785,nurse6-1,HR6-5,addItem> 3.616772647259606E-5
<786,nurse6-1,HR6-4,addItem> 3.822368439619224E-5
<787,nurse6-1,HR6-3,addItem> 3.7812492811473E-5
<788,doctor6-1,HR5-9,addItem> 3.972133838674349E-4
<789,agent0-1,noteItem0-8,read> 9.372427758241162E-4
<790,nurse6-1,HR6-2,addItem> 3.904606756563071E-5
<791,patient2-9,noteItem2-9,read> 0.0016867530275664969
<792,nurse2-3,nursingItem2-8,read> 5.663818993825379E-4
<793,nurse4-1,HR4-6,addItem> 1.1865144228784875E-4
<794,nurse1-1,nursingItem1-8,read> 8.535855611365247E-4
<795,agent7-1,HR7-8,addNote> 0.0012318487977906437
<796,nurse6-1,HR6-1,addItem> 3.8634875980911475E-5
<797,nurse4-0,nursingItem4-8,read> 8.371214526616868E-4
<798,nurse6-1,HR6-0,addItem> 3.246700221012295E-5
<799,nurse8-3,nursingItem8-9,read> 6.585442005423702E-4
<800,nurse4-1,HR4-7,addItem> 1.1616188849366978E-4
<801,agent4-0,noteItem4-0agent4-0,read> 0.003071398452996885
<802,nurse4-1,HR4-8,addItem> 1.1699173975839608E-4
<803,doctor3-0,HR0-1,addItem> 7.994388537384394E-4
<804,nurse4-1,HR4-9,addItem> 1.1533203722894348E-4
<805,patient0-5,noteItem0-5,read> 0.001917981282667637
<806,doctor3-0,HR0-0,addItem> 8.109848338736719E-4
<807,agent6-1,noteItem6-2,read> 0.0027505609997548687
<808,nurse4-1,HR4-2,addItem> 1.2072607044966454E-4
<809,agent3-0,noteItem3-7,read> 0.0023668049209147344
<810,doctor7-0,HR7-3,addItem> 3.7798920806990616E-4
<811,nurse4-3,nursingItem4-8,read> 8.165153861346298E-4
<812,nurse4-1,HR4-3,addItem> 1.1948129355257505E-4
<813,nurse7-0,nursingItem7-4,read> 1.7328700219121476E-4
<814,nurse4-1,HR4-4,addItem> 1.2031114481730137E-4
<815,nurse5-0,nursingItem5-9,read> 0.0014205663703634086
<816,nurse4-1,HR4-5,addItem> 1.178215910231224E-4
<817,doctor5-1,HRitem8-3-1,read> 6.0900923279547586E-5
<818,patient5-7,noteItem5-7,read> 0.0048040524667077944
<819,nurse6-2,HR6-4,addItem> 3.844024918030664E-5
<820,patient5-0,HR5-0,addNote> 0.0015997711464159144
<821,nurse6-2,HR6-3,addItem> 3.802672789822355E-5
<822,nurse6-2,HR6-6,addItem> 3.719968533405738E-5
<823,nurse6-2,HR6-5,addItem> 3.637264276989122E-5
<824,patient3-9,noteItem3-9,read> 0.004718412372225891
<825,nurse6-2,HR6-8,addItem> 3.554560020572506E-5
<826,nurse6-2,HR6-7,addItem> 3.4718557641558894E-5
<827,nurse6-2,HR6-9,addItem> 3.968081302655589E-5
<828,nurse5-1,HR5-3,addItem> 1.533472832615551E-4
<829,nurse5-1,HR5-2,addItem> 1.5375844791335678E-4
<830,agent3-11,noteItem3-2,read> 0.0023305134305992674
<831,nurse5-1,HR5-5,addItem> 1.525249539579516E-4
<832,nurse5-1,HR5-4,addItem> 1.5293611860975334E-4
<833,nurse5-1,HR5-7,addItem> 1.5581427117236546E-4
<834,nurse2-0,nursingItem2-4,read> 9.997612970069677E-4
<835,nurse6-2,HR6-0,addItem> 3.2650951231143476E-5
<836,nurse5-1,HR5-6,addItem> 1.5663660047596895E-4
<837,nurse5-1,HR5-9,addItem> 1.5416961256515854E-4
<838,nurse6-2,HR6-2,addItem> 3.926729174447281E-5
<839,nurse5-1,HR5-8,addItem> 1.5499194186876204E-4
<840,nurse6-2,HR6-1,addItem> 3.8853770462389724E-5
<841,nurse5-0,nursingItem5-6,read> 8.16229319285499E-4
<842,nurse1-3,nursingItem1-2,read> 8.40498856789667E-4
<843,doctor7-0,HRitem6-8-0,read> 2.941509710607178E-4
<844,patient0-9,noteItem0-9,read> 0.0018837252448748753
<845,nurse6-3,HR6-7,addItem> 3.491415514939866E-5
<846,nurse6-3,HR6-6,addItem> 3.740926102608025E-5
<847,nurse6-3,HR6-5,addItem> 3.6577559067186384E-5
<848,patient0-0,HR0-0,addNote> 0.001158549762676674
<849,nurse6-3,HR6-4,addItem> 3.865681396442105E-5
<850,nurse5-2,HR5-1,addItem> 1.6085302445960245E-4
<851,nurse6-3,HR6-9,addItem> 3.9904366902761844E-5
<852,doctor7-1,HR1-9,addItem> 4.1052314509117257E-4
<853,nurse5-2,HR5-0,addItem> 1.6043947624460185E-4
<854,nurse6-3,HR6-8,addItem> 3.574585710829253E-5
<855,nurse5-2,HR5-6,addItem> 1.5754463873959775E-4
<856,nurse0-1,nursingItem0-5,read> 8.475925596869674E-4
<857,nurse5-2,HR5-5,addItem> 1.534091565895919E-4
<858,nurse5-2,HR5-3,addItem> 1.5423625301959308E-4
<859,nurse6-3,HR6-3,addItem> 3.824096298497411E-5
<860,nurse6-3,HR6-2,addItem> 3.9488515923314906E-5
<861,patient2-3,HR2-3,addNote> 0.0017358487694382973
<862,nurse5-2,HR5-8,addItem> 1.5589044587959543E-4
<863,nurse6-3,HR6-1,addItem> 3.907266494386798E-5
<864,nurse5-2,HR5-7,addItem> 1.5671754230959657E-4
<865,nurse6-3,HR6-0,addItem> 3.2834900252164005E-5
